Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
9839,34,66,3.0,63.0,53.0,45.0,67.0,47.0,56.0,72.0,64.0,59.0,58.0,68.0,64.0,69.0,64.0,79.0,59.0,71.0,73.0,61.0,62.0,68.0,69.0,59.0,57.0,70.0,77.0,72.0,65.0,62.0,8.0,12.0,9.0,6.0,10.0
9842,32,66,3.0,57.0,59.0,60.0,60.0,55.0,63.0,52.0,60.0,62.0,61.0,69.0,68.0,66.0,66.0,63.0,55.0,62.0,81.0,61.0,64.0,68.0,63.0,66.0,62.0,56.0,67.0,60.0,65.0,65.0,7.0,12.0,9.0,6.0,9.0
9843,25,66,3.0,41.0,30.0,68.0,57.0,36.0,37.0,32.0,29.0,60.0,50.0,67.0,73.0,43.0,61.0,39.0,38.0,44.0,63.0,79.0,29.0,67.0,64.0,26.0,30.0,37.0,67.0,62.0,67.0,63.0,12.0,5.0,11.0,10.0,7.0
9846,26,66,2.0,47.0,30.0,66.0,57.0,37.0,40.0,36.0,30.0,53.0,49.0,64.0,56.0,44.0,58.0,47.0,57.0,80.0,69.0,77.0,34.0,63.0,67.0,30.0,42.0,40.0,54.0,66.0,67.0,62.0,7.0,14.0,14.0,9.0,12.0
9848,20,66,3.0,65.0,42.0,63.0,62.0,40.0,61.0,58.0,31.0,60.0,63.0,72.0,76.0,72.0,64.0,61.0,48.0,66.0,72.0,73.0,34.0,55.0,63.0,41.0,49.0,40.0,52.0,61.0,65.0,62.0,7.0,10.0,10.0,10.0,14.0
9851,23,66,3.0,63.0,53.0,45.0,64.0,43.0,66.0,54.0,35.0,60.0,67.0,80.0,80.0,79.0,59.0,75.0,57.0,64.0,81.0,63.0,57.0,59.0,60.0,66.0,58.0,38.0,64.0,63.0,64.0,61.0,5.0,10.0,13.0,11.0,14.0
9855,25,66,3.0,31.0,31.0,64.0,61.0,38.0,50.0,40.0,47.0,58.0,54.0,52.0,56.0,44.0,55.0,52.0,72.0,76.0,63.0,86.0,62.0,56.0,62.0,21.0,43.0,41.0,60.0,60.0,68.0,66.0,7.0,10.0,5.0,14.0,11.0
9858,32,66,2.0,17.0,30.0,61.0,54.0,46.0,42.0,40.0,32.0,49.0,50.0,39.0,43.0,32.0,59.0,45.0,52.0,68.0,62.0,82.0,43.0,79.0,64.0,27.0,50.0,39.0,49.0,66.0,65.0,62.0,8.0,13.0,6.0,12.0,8.0
9867,21,66,3.0,60.0,39.0,51.0,69.0,36.0,61.0,35.0,36.0,60.0,64.0,73.0,67.0,69.0,60.0,71.0,28.0,70.0,73.0,65.0,29.0,66.0,71.0,56.0,47.0,46.0,59.0,62.0,63.0,65.0,12.0,6.0,7.0,8.0,7.0
9871,26,66,2.0,54.0,51.0,54.0,64.0,53.0,59.0,54.0,60.0,61.0,61.0,90.0,92.0,73.0,63.0,65.0,65.0,71.0,79.0,73.0,53.0,67.0,66.0,57.0,54.0,46.0,60.0,64.0,66.0,65.0,8.0,12.0,16.0,10.0,6.0
9873,27,66,2.0,29.0,22.0,67.0,64.0,18.0,34.0,21.0,22.0,54.0,39.0,46.0,55.0,43.0,64.0,52.0,41.0,65.0,60.0,80.0,18.0,67.0,63.0,49.0,47.0,31.0,61.0,65.0,67.0,63.0,8.0,9.0,9.0,15.0,14.0
9874,32,66,3.0,55.0,24.0,65.0,61.0,27.0,32.0,22.0,36.0,60.0,42.0,66.0,67.0,63.0,63.0,77.0,66.0,67.0,65.0,69.0,37.0,74.0,65.0,29.0,49.0,39.0,66.0,66.0,65.0,64.0,12.0,16.0,10.0,10.0,10.0
9875,26,66,3.0,42.0,21.0,56.0,60.0,26.0,57.0,35.0,49.0,64.0,62.0,59.0,53.0,48.0,64.0,60.0,37.0,68.0,66.0,83.0,26.0,75.0,62.0,47.0,53.0,27.0,60.0,66.0,65.0,59.0,11.0,7.0,9.0,13.0,10.0
9876,28,66,3.0,25.0,22.0,64.0,50.0,12.0,40.0,17.0,19.0,47.0,52.0,54.0,58.0,60.0,61.0,32.0,20.0,70.0,68.0,84.0,16.0,67.0,65.0,13.0,19.0,15.0,61.0,62.0,68.0,63.0,9.0,5.0,15.0,6.0,14.0
9877,28,66,3.0,36.0,43.0,62.0,63.0,39.0,58.0,33.0,60.0,66.0,58.0,50.0,64.0,43.0,57.0,40.0,67.0,71.0,70.0,79.0,55.0,70.0,65.0,32.0,57.0,44.0,62.0,62.0,63.0,65.0,13.0,15.0,8.0,6.0,14.0
9879,22,66,3.0,65.0,52.0,62.0,65.0,54.0,64.0,57.0,50.0,63.0,66.0,68.0,73.0,61.0,63.0,66.0,63.0,64.0,74.0,58.0,62.0,64.0,63.0,60.0,63.0,57.0,59.0,66.0,61.0,61.0,11.0,7.0,8.0,13.0,9.0
9881,23,66,3.0,32.0,29.0,59.0,58.0,35.0,45.0,54.0,33.0,55.0,49.0,68.0,70.0,68.0,58.0,65.0,45.0,82.0,58.0,80.0,35.0,63.0,61.0,33.0,37.0,43.0,57.0,67.0,64.0,65.0,6.0,12.0,7.0,10.0,9.0
9884,22,66,3.0,38.0,23.0,60.0,53.0,30.0,53.0,38.0,36.0,38.0,54.0,69.0,71.0,61.0,59.0,47.0,48.0,81.0,68.0,73.0,30.0,68.0,65.0,30.0,36.0,44.0,64.0,58.0,70.0,68.0,7.0,10.0,16.0,9.0,10.0
9887,23,66,3.0,62.0,30.0,63.0,59.0,35.0,67.0,48.0,37.0,53.0,64.0,74.0,82.0,70.0,57.0,78.0,56.0,63.0,72.0,62.0,31.0,76.0,63.0,67.0,53.0,41.0,50.0,59.0,61.0,65.0,9.0,15.0,6.0,15.0,7.0
9888,21,66,3.0,64.0,58.0,57.0,66.0,56.0,66.0,60.0,51.0,55.0,68.0,79.0,84.0,72.0,64.0,75.0,61.0,73.0,79.0,70.0,57.0,62.0,49.0,63.0,57.0,40.0,63.0,60.0,63.0,61.0,10.0,11.0,10.0,11.0,15.0
9889,31,66,4.0,59.0,34.0,68.0,61.0,54.0,52.0,51.0,35.0,59.0,55.0,74.0,76.0,73.0,62.0,66.0,68.0,76.0,67.0,75.0,42.0,66.0,65.0,44.0,47.0,53.0,66.0,60.0,65.0,60.0,15.0,6.0,13.0,8.0,6.0
9892,24,66,2.0,28.0,13.0,64.0,48.0,17.0,41.0,23.0,22.0,40.0,50.0,50.0,67.0,50.0,59.0,59.0,29.0,74.0,53.0,75.0,15.0,60.0,65.0,21.0,18.0,30.0,62.0,64.0,71.0,68.0,8.0,8.0,7.0,14.0,10.0
9896,24,66,2.0,63.0,29.0,54.0,61.0,49.0,59.0,40.0,39.0,62.0,58.0,70.0,68.0,65.0,63.0,52.0,41.0,66.0,93.0,66.0,34.0,73.0,64.0,58.0,50.0,44.0,64.0,59.0,62.0,64.0,6.0,6.0,9.0,15.0,7.0
9906,25,66,5.0,65.0,57.0,60.0,57.0,54.0,64.0,53.0,51.0,53.0,59.0,74.0,84.0,77.0,61.0,63.0,78.0,73.0,74.0,69.0,58.0,65.0,58.0,58.0,56.0,52.0,63.0,65.0,63.0,63.0,13.0,7.0,12.0,8.0,9.0
9912,25,66,3.0,57.0,48.0,56.0,61.0,39.0,66.0,61.0,29.0,55.0,63.0,89.0,83.0,69.0,61.0,71.0,71.0,67.0,84.0,73.0,59.0,54.0,57.0,60.0,57.0,34.0,65.0,63.0,63.0,60.0,7.0,6.0,11.0,7.0,8.0
9913,21,66,2.0,34.0,33.0,58.0,62.0,37.0,48.0,25.0,27.0,53.0,62.0,58.0,64.0,56.0,56.0,53.0,52.0,71.0,49.0,71.0,27.0,62.0,65.0,26.0,33.0,41.0,55.0,71.0,65.0,63.0,13.0,14.0,11.0,8.0,5.0
9916,26,66,3.0,68.0,63.0,64.0,60.0,45.0,65.0,68.0,74.0,61.0,64.0,77.0,75.0,75.0,59.0,85.0,73.0,72.0,71.0,74.0,71.0,63.0,25.0,52.0,64.0,59.0,61.0,46.0,50.0,51.0,9.0,12.0,6.0,10.0,7.0
9917,25,66,3.0,68.0,38.0,58.0,61.0,41.0,46.0,43.0,44.0,52.0,59.0,68.0,75.0,70.0,58.0,75.0,64.0,71.0,63.0,70.0,36.0,74.0,69.0,44.0,54.0,41.0,58.0,55.0,69.0,66.0,14.0,10.0,12.0,12.0,9.0
9923,24,66,3.0,64.0,33.0,61.0,54.0,31.0,61.0,41.0,46.0,36.0,64.0,72.0,73.0,74.0,63.0,77.0,35.0,90.0,70.0,57.0,37.0,62.0,64.0,54.0,45.0,55.0,52.0,65.0,68.0,69.0,10.0,7.0,15.0,11.0,6.0
9929,32,65,3.0,32.0,39.0,64.0,62.0,27.0,54.0,32.0,29.0,53.0,59.0,69.0,69.0,30.0,57.0,51.0,43.0,65.0,67.0,87.0,27.0,58.0,58.0,45.0,47.0,43.0,63.0,59.0,66.0,63.0,11.0,12.0,10.0,16.0,10.0
9932,28,65,2.0,68.0,28.0,51.0,64.0,22.0,67.0,40.0,34.0,39.0,68.0,79.0,74.0,78.0,59.0,75.0,24.0,63.0,62.0,55.0,51.0,51.0,66.0,68.0,68.0,36.0,62.0,60.0,64.0,60.0,7.0,10.0,9.0,11.0,5.0
9936,23,65,3.0,58.0,32.0,59.0,53.0,32.0,61.0,51.0,48.0,46.0,58.0,80.0,82.0,65.0,59.0,66.0,61.0,68.0,70.0,72.0,49.0,57.0,55.0,41.0,46.0,44.0,54.0,65.0,65.0,66.0,14.0,9.0,8.0,8.0,6.0
9938,31,65,2.0,58.0,15.0,71.0,66.0,30.0,60.0,34.0,52.0,57.0,60.0,36.0,55.0,46.0,59.0,65.0,42.0,78.0,79.0,78.0,13.0,67.0,69.0,25.0,39.0,38.0,64.0,67.0,67.0,65.0,8.0,15.0,12.0,11.0,10.0
9942,21,65,3.0,32.0,25.0,63.0,52.0,31.0,35.0,36.0,31.0,44.0,44.0,59.0,54.0,48.0,51.0,62.0,43.0,69.0,63.0,65.0,27.0,64.0,66.0,25.0,31.0,40.0,60.0,69.0,67.0,69.0,12.0,7.0,15.0,15.0,7.0
9945,26,65,1.0,41.0,33.0,72.0,62.0,51.0,41.0,23.0,31.0,51.0,51.0,61.0,62.0,52.0,48.0,58.0,45.0,71.0,67.0,71.0,34.0,61.0,51.0,23.0,34.0,66.0,42.0,74.0,66.0,66.0,11.0,10.0,13.0,14.0,14.0
9946,33,65,1.0,54.0,31.0,66.0,59.0,29.0,45.0,26.0,20.0,58.0,49.0,32.0,33.0,32.0,60.0,34.0,59.0,84.0,84.0,93.0,45.0,67.0,62.0,26.0,51.0,41.0,61.0,62.0,60.0,57.0,15.0,16.0,8.0,12.0,10.0
9948,22,65,2.0,65.0,39.0,58.0,62.0,38.0,61.0,62.0,58.0,57.0,62.0,76.0,76.0,68.0,61.0,70.0,58.0,76.0,75.0,64.0,51.0,58.0,59.0,53.0,54.0,53.0,58.0,62.0,62.0,61.0,12.0,15.0,15.0,13.0,13.0
9955,29,65,3.0,52.0,22.0,56.0,56.0,25.0,57.0,42.0,45.0,46.0,56.0,69.0,74.0,70.0,60.0,58.0,24.0,74.0,71.0,73.0,52.0,73.0,62.0,58.0,55.0,13.0,55.0,58.0,65.0,67.0,12.0,9.0,12.0,14.0,12.0
9957,21,65,3.0,56.0,31.0,60.0,55.0,34.0,64.0,44.0,33.0,40.0,62.0,75.0,72.0,67.0,62.0,74.0,59.0,72.0,74.0,66.0,32.0,69.0,58.0,50.0,39.0,43.0,48.0,65.0,64.0,70.0,10.0,7.0,11.0,7.0,12.0
9960,22,65,2.0,70.0,47.0,48.0,57.0,43.0,54.0,37.0,30.0,49.0,65.0,80.0,76.0,80.0,53.0,69.0,61.0,71.0,71.0,60.0,49.0,72.0,53.0,61.0,54.0,35.0,54.0,68.0,62.0,70.0,12.0,12.0,12.0,15.0,14.0
9962,18,65,3.0,60.0,36.0,63.0,58.0,38.0,63.0,42.0,40.0,66.0,64.0,76.0,79.0,74.0,60.0,64.0,44.0,73.0,62.0,66.0,34.0,60.0,62.0,50.0,48.0,48.0,60.0,63.0,66.0,61.0,14.0,7.0,11.0,8.0,9.0
9964,24,65,2.0,69.0,32.0,59.0,54.0,42.0,63.0,54.0,40.0,53.0,62.0,71.0,74.0,76.0,65.0,64.0,43.0,82.0,72.0,58.0,30.0,67.0,62.0,52.0,58.0,44.0,50.0,59.0,66.0,62.0,11.0,9.0,13.0,7.0,6.0
9967,22,65,3.0,27.0,27.0,62.0,58.0,28.0,51.0,26.0,37.0,57.0,55.0,59.0,53.0,37.0,62.0,38.0,52.0,67.0,67.0,77.0,39.0,71.0,65.0,29.0,32.0,43.0,46.0,61.0,64.0,63.0,11.0,7.0,14.0,14.0,14.0
9969,26,65,3.0,53.0,38.0,60.0,58.0,30.0,54.0,49.0,30.0,54.0,56.0,74.0,76.0,69.0,58.0,63.0,45.0,75.0,80.0,77.0,40.0,60.0,64.0,40.0,51.0,34.0,58.0,59.0,65.0,62.0,10.0,6.0,7.0,8.0,15.0
9979,36,65,4.0,64.0,29.0,64.0,64.0,48.0,61.0,65.0,41.0,62.0,62.0,66.0,67.0,67.0,66.0,66.0,67.0,70.0,67.0,66.0,64.0,50.0,63.0,33.0,64.0,65.0,65.0,63.0,63.0,63.0,15.0,8.0,11.0,11.0,14.0
9980,23,65,3.0,64.0,39.0,60.0,61.0,57.0,54.0,60.0,42.0,60.0,60.0,75.0,69.0,52.0,64.0,62.0,49.0,71.0,69.0,69.0,46.0,70.0,60.0,34.0,39.0,47.0,58.0,59.0,68.0,65.0,8.0,15.0,10.0,9.0,13.0
9982,31,65,4.0,62.0,52.0,47.0,63.0,44.0,62.0,62.0,32.0,58.0,61.0,69.0,71.0,66.0,61.0,70.0,59.0,71.0,72.0,68.0,54.0,60.0,64.0,61.0,56.0,53.0,60.0,58.0,67.0,64.0,10.0,8.0,6.0,10.0,16.0
9987,19,65,3.0,35.0,25.0,66.0,37.0,33.0,29.0,31.0,37.0,36.0,43.0,54.0,55.0,60.0,59.0,50.0,47.0,57.0,55.0,70.0,36.0,60.0,62.0,31.0,38.0,44.0,46.0,68.0,72.0,69.0,11.0,12.0,6.0,12.0,15.0
9991,26,65,2.0,62.0,34.0,55.0,64.0,45.0,58.0,57.0,33.0,55.0,60.0,74.0,78.0,68.0,59.0,74.0,62.0,69.0,69.0,69.0,48.0,70.0,60.0,56.0,57.0,38.0,52.0,64.0,63.0,62.0,9.0,11.0,8.0,8.0,8.0
9993,27,65,3.0,28.0,20.0,67.0,49.0,27.0,36.0,30.0,30.0,38.0,62.0,44.0,33.0,49.0,65.0,32.0,35.0,54.0,66.0,90.0,18.0,67.0,58.0,24.0,28.0,38.0,55.0,61.0,64.0,58.0,7.0,14.0,8.0,8.0,10.0
9994,27,65,3.0,46.0,18.0,57.0,53.0,10.0,50.0,13.0,21.0,40.0,48.0,60.0,63.0,56.0,55.0,59.0,28.0,68.0,70.0,72.0,29.0,69.0,60.0,47.0,37.0,17.0,71.0,68.0,68.0,65.0,12.0,14.0,8.0,6.0,11.0
9996,26,65,2.0,55.0,28.0,60.0,60.0,25.0,54.0,49.0,35.0,49.0,61.0,76.0,69.0,66.0,61.0,66.0,56.0,63.0,68.0,67.0,43.0,62.0,59.0,49.0,40.0,38.0,47.0,62.0,66.0,70.0,10.0,11.0,11.0,9.0,11.0
9997,31,65,3.0,37.0,47.0,65.0,59.0,41.0,42.0,66.0,66.0,54.0,58.0,33.0,47.0,32.0,68.0,35.0,74.0,30.0,59.0,91.0,63.0,76.0,62.0,21.0,43.0,68.0,70.0,52.0,63.0,61.0,14.0,7.0,8.0,6.0,6.0
9999,26,65,3.0,68.0,56.0,62.0,66.0,32.0,65.0,42.0,42.0,61.0,69.0,61.0,69.0,56.0,54.0,61.0,59.0,57.0,63.0,69.0,60.0,59.0,60.0,33.0,43.0,50.0,50.0,63.0,66.0,64.0,13.0,11.0,10.0,14.0,14.0
10009,28,65,2.0,58.0,33.0,57.0,60.0,30.0,65.0,40.0,37.0,52.0,58.0,61.0,57.0,55.0,62.0,85.0,51.0,57.0,70.0,37.0,29.0,60.0,61.0,65.0,52.0,39.0,58.0,62.0,73.0,73.0,9.0,15.0,10.0,8.0,5.0
10011,24,65,3.0,29.0,26.0,71.0,52.0,25.0,31.0,30.0,30.0,43.0,46.0,69.0,78.0,64.0,58.0,54.0,52.0,80.0,63.0,79.0,33.0,61.0,63.0,27.0,35.0,34.0,64.0,64.0,61.0,60.0,13.0,11.0,7.0,11.0,12.0
10013,19,65,2.0,25.0,18.0,59.0,68.0,28.0,35.0,26.0,24.0,56.0,48.0,75.0,74.0,61.0,59.0,61.0,34.0,69.0,64.0,70.0,21.0,63.0,60.0,21.0,26.0,30.0,45.0,67.0,66.0,62.0,9.0,11.0,10.0,11.0,10.0
10019,32,65,3.0,67.0,54.0,60.0,61.0,44.0,60.0,53.0,39.0,57.0,61.0,71.0,61.0,73.0,63.0,64.0,57.0,63.0,76.0,70.0,60.0,65.0,61.0,44.0,54.0,39.0,61.0,61.0,63.0,62.0,6.0,8.0,8.0,9.0,9.0
10022,25,65,2.0,56.0,16.0,55.0,57.0,26.0,51.0,27.0,28.0,49.0,59.0,64.0,66.0,64.0,65.0,64.0,57.0,60.0,74.0,72.0,20.0,68.0,63.0,26.0,32.0,37.0,54.0,65.0,65.0,69.0,11.0,15.0,16.0,15.0,14.0
10028,25,65,3.0,55.0,48.0,58.0,52.0,53.0,64.0,52.0,45.0,41.0,60.0,76.0,84.0,72.0,58.0,78.0,71.0,78.0,84.0,86.0,59.0,82.0,63.0,52.0,45.0,41.0,53.0,58.0,63.0,61.0,11.0,13.0,10.0,8.0,11.0
10034,26,65,3.0,59.0,39.0,56.0,61.0,41.0,64.0,30.0,34.0,54.0,61.0,75.0,81.0,74.0,66.0,72.0,46.0,75.0,71.0,61.0,24.0,71.0,61.0,41.0,52.0,31.0,60.0,63.0,67.0,59.0,14.0,14.0,7.0,15.0,6.0
10036,26,65,3.0,59.0,33.0,56.0,56.0,23.0,55.0,43.0,43.0,55.0,61.0,70.0,73.0,59.0,63.0,65.0,35.0,57.0,61.0,64.0,28.0,55.0,66.0,45.0,32.0,36.0,50.0,62.0,67.0,67.0,15.0,14.0,6.0,6.0,6.0
10037,30,65,3.0,64.0,54.0,55.0,63.0,56.0,62.0,63.0,63.0,62.0,61.0,74.0,73.0,77.0,65.0,67.0,65.0,76.0,89.0,68.0,67.0,61.0,58.0,66.0,65.0,60.0,48.0,56.0,59.0,56.0,8.0,9.0,9.0,9.0,12.0
10038,24,65,3.0,60.0,41.0,47.0,57.0,33.0,61.0,52.0,41.0,52.0,64.0,85.0,86.0,76.0,57.0,76.0,43.0,71.0,79.0,61.0,33.0,74.0,59.0,54.0,44.0,40.0,57.0,60.0,63.0,61.0,14.0,13.0,13.0,14.0,9.0
10043,26,65,3.0,64.0,30.0,59.0,48.0,34.0,73.0,28.0,36.0,59.0,64.0,71.0,69.0,63.0,61.0,65.0,40.0,72.0,74.0,71.0,29.0,54.0,66.0,44.0,42.0,42.0,55.0,64.0,66.0,62.0,15.0,9.0,9.0,11.0,8.0
10044,34,65,3.0,44.0,50.0,60.0,64.0,58.0,59.0,53.0,28.0,57.0,62.0,51.0,45.0,61.0,63.0,44.0,51.0,68.0,52.0,81.0,53.0,73.0,66.0,51.0,65.0,45.0,68.0,60.0,60.0,58.0,10.0,15.0,10.0,11.0,10.0
10046,22,65,3.0,28.0,41.0,64.0,43.0,35.0,31.0,35.0,30.0,29.0,42.0,59.0,56.0,46.0,52.0,31.0,41.0,73.0,65.0,82.0,28.0,64.0,65.0,34.0,32.0,43.0,58.0,61.0,70.0,65.0,12.0,11.0,7.0,14.0,12.0
10051,26,65,3.0,56.0,38.0,58.0,61.0,27.0,52.0,37.0,39.0,56.0,63.0,72.0,70.0,79.0,57.0,66.0,38.0,80.0,72.0,68.0,29.0,58.0,65.0,46.0,44.0,35.0,58.0,67.0,67.0,64.0,13.0,13.0,14.0,9.0,7.0
10053,24,65,3.0,64.0,46.0,54.0,54.0,41.0,64.0,67.0,50.0,49.0,65.0,68.0,69.0,61.0,56.0,67.0,63.0,60.0,73.0,61.0,45.0,54.0,62.0,60.0,57.0,43.0,56.0,64.0,66.0,65.0,8.0,10.0,14.0,14.0,15.0
10054,30,65,3.0,65.0,44.0,66.0,58.0,26.0,57.0,36.0,23.0,45.0,66.0,70.0,68.0,71.0,59.0,64.0,51.0,75.0,67.0,81.0,40.0,70.0,59.0,73.0,50.0,28.0,55.0,65.0,67.0,64.0,11.0,6.0,7.0,10.0,7.0
10058,23,65,3.0,60.0,35.0,58.0,59.0,35.0,58.0,45.0,30.0,54.0,60.0,72.0,74.0,58.0,58.0,67.0,50.0,75.0,81.0,73.0,34.0,63.0,61.0,51.0,54.0,50.0,54.0,61.0,63.0,62.0,8.0,14.0,15.0,7.0,12.0
10061,21,65,4.0,56.0,38.0,55.0,58.0,37.0,56.0,32.0,31.0,52.0,58.0,68.0,71.0,58.0,61.0,60.0,57.0,66.0,70.0,77.0,41.0,62.0,61.0,39.0,51.0,34.0,60.0,61.0,72.0,70.0,10.0,14.0,8.0,15.0,16.0
10070,24,65,3.0,28.0,23.0,63.0,46.0,24.0,34.0,24.0,30.0,36.0,48.0,37.0,34.0,39.0,53.0,48.0,41.0,76.0,72.0,81.0,24.0,80.0,59.0,25.0,34.0,37.0,52.0,64.0,67.0,65.0,12.0,13.0,13.0,7.0,13.0
10073,27,65,2.0,59.0,50.0,62.0,62.0,59.0,56.0,54.0,51.0,58.0,60.0,66.0,67.0,64.0,65.0,80.0,63.0,74.0,67.0,69.0,51.0,68.0,66.0,54.0,47.0,44.0,61.0,67.0,63.0,61.0,11.0,11.0,12.0,15.0,10.0
10080,25,65,2.0,65.0,43.0,55.0,63.0,54.0,61.0,48.0,29.0,53.0,60.0,83.0,78.0,76.0,55.0,77.0,45.0,88.0,76.0,71.0,56.0,59.0,56.0,53.0,50.0,44.0,55.0,60.0,63.0,64.0,11.0,8.0,7.0,13.0,10.0
10083,19,65,3.0,69.0,30.0,57.0,56.0,33.0,64.0,39.0,39.0,40.0,60.0,75.0,72.0,54.0,60.0,69.0,36.0,59.0,53.0,50.0,35.0,56.0,60.0,66.0,36.0,49.0,54.0,64.0,66.0,68.0,6.0,9.0,11.0,6.0,5.0
10085,33,65,3.0,54.0,25.0,67.0,66.0,35.0,53.0,33.0,31.0,60.0,63.0,40.0,40.0,49.0,63.0,64.0,60.0,74.0,61.0,69.0,31.0,64.0,74.0,48.0,35.0,38.0,72.0,74.0,76.0,70.0,6.0,12.0,6.0,9.0,6.0
10089,36,65,2.0,50.0,44.0,68.0,58.0,42.0,44.0,34.0,55.0,55.0,60.0,37.0,34.0,65.0,56.0,61.0,57.0,64.0,80.0,81.0,58.0,82.0,55.0,41.0,43.0,28.0,51.0,62.0,64.0,57.0,8.0,9.0,11.0,13.0,6.0
10093,26,65,4.0,57.0,49.0,57.0,59.0,32.0,62.0,52.0,56.0,58.0,62.0,76.0,78.0,75.0,64.0,73.0,67.0,64.0,72.0,65.0,63.0,66.0,65.0,52.0,55.0,41.0,54.0,62.0,64.0,61.0,15.0,8.0,7.0,11.0,10.0
10095,27,65,3.0,56.0,22.0,65.0,54.0,30.0,53.0,42.0,27.0,50.0,53.0,44.0,50.0,57.0,63.0,49.0,56.0,71.0,59.0,75.0,48.0,66.0,63.0,44.0,51.0,36.0,59.0,65.0,65.0,64.0,10.0,14.0,13.0,15.0,9.0
10096,25,65,3.0,41.0,22.0,62.0,66.0,22.0,23.0,29.0,26.0,58.0,49.0,54.0,42.0,43.0,58.0,44.0,34.0,71.0,66.0,78.0,21.0,69.0,63.0,26.0,33.0,37.0,49.0,63.0,66.0,62.0,8.0,5.0,8.0,13.0,15.0
10097,22,65,2.0,34.0,20.0,63.0,44.0,34.0,36.0,29.0,33.0,39.0,47.0,44.0,47.0,37.0,63.0,40.0,40.0,61.0,57.0,81.0,24.0,65.0,59.0,31.0,30.0,41.0,48.0,66.0,67.0,64.0,9.0,11.0,7.0,12.0,14.0
10101,21,65,3.0,61.0,34.0,53.0,60.0,33.0,59.0,54.0,44.0,50.0,60.0,82.0,80.0,79.0,60.0,69.0,36.0,62.0,73.0,71.0,34.0,61.0,61.0,59.0,54.0,33.0,60.0,63.0,63.0,61.0,10.0,7.0,9.0,7.0,11.0
10103,37,65,2.0,60.0,21.0,63.0,66.0,40.0,51.0,53.0,50.0,60.0,57.0,35.0,34.0,43.0,54.0,69.0,65.0,74.0,52.0,71.0,53.0,69.0,63.0,37.0,44.0,47.0,64.0,65.0,62.0,63.0,14.0,6.0,13.0,16.0,9.0
10107,20,65,4.0,62.0,55.0,47.0,56.0,53.0,67.0,63.0,64.0,53.0,60.0,81.0,80.0,79.0,62.0,74.0,55.0,57.0,83.0,53.0,48.0,66.0,47.0,59.0,61.0,49.0,57.0,62.0,58.0,54.0,11.0,13.0,12.0,6.0,11.0
10108,29,65,3.0,63.0,51.0,61.0,64.0,53.0,56.0,58.0,50.0,56.0,63.0,70.0,69.0,80.0,66.0,74.0,51.0,63.0,66.0,58.0,54.0,56.0,60.0,46.0,52.0,45.0,77.0,63.0,66.0,64.0,16.0,9.0,16.0,13.0,7.0
10109,27,65,4.0,51.0,52.0,55.0,61.0,55.0,68.0,67.0,59.0,59.0,66.0,75.0,66.0,70.0,68.0,66.0,72.0,70.0,70.0,64.0,69.0,67.0,66.0,60.0,52.0,52.0,63.0,66.0,68.0,62.0,8.0,12.0,7.0,8.0,14.0
10112,31,65,3.0,37.0,12.0,67.0,53.0,13.0,27.0,19.0,20.0,38.0,47.0,44.0,48.0,64.0,59.0,54.0,50.0,80.0,64.0,77.0,18.0,69.0,61.0,25.0,46.0,28.0,58.0,63.0,65.0,64.0,7.0,10.0,9.0,10.0,9.0
10114,21,65,3.0,59.0,33.0,62.0,59.0,36.0,63.0,38.0,37.0,31.0,65.0,63.0,62.0,49.0,65.0,81.0,32.0,58.0,68.0,69.0,28.0,54.0,62.0,51.0,37.0,44.0,50.0,58.0,73.0,69.0,9.0,7.0,13.0,11.0,13.0
10115,20,65,2.0,67.0,24.0,61.0,62.0,24.0,60.0,60.0,30.0,46.0,64.0,72.0,71.0,53.0,55.0,57.0,60.0,66.0,64.0,69.0,35.0,60.0,65.0,58.0,40.0,40.0,52.0,64.0,65.0,62.0,14.0,6.0,9.0,6.0,12.0
10118,22,65,4.0,60.0,45.0,55.0,58.0,42.0,53.0,53.0,36.0,37.0,59.0,79.0,79.0,79.0,63.0,75.0,51.0,82.0,74.0,44.0,40.0,59.0,62.0,31.0,45.0,46.0,54.0,59.0,63.0,62.0,11.0,13.0,15.0,15.0,8.0
10119,26,65,3.0,55.0,46.0,60.0,63.0,37.0,60.0,62.0,33.0,57.0,64.0,73.0,75.0,61.0,61.0,74.0,57.0,60.0,72.0,65.0,42.0,60.0,59.0,51.0,50.0,41.0,54.0,64.0,66.0,65.0,6.0,11.0,10.0,10.0,7.0
10121,32,65,2.0,44.0,32.0,65.0,60.0,31.0,40.0,25.0,27.0,61.0,57.0,60.0,55.0,61.0,58.0,56.0,67.0,67.0,69.0,83.0,52.0,68.0,60.0,44.0,57.0,34.0,69.0,61.0,63.0,63.0,16.0,13.0,6.0,10.0,10.0
