Index,Age,Overall,Weak Foot,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
8483,23,67,4.0,52.0,68.0,66.0,66.0,67.0,65.0,62.0,62.0,65.0,69.0,66.0,60.0,58.0,66.0,63.0,72.0,67.0,74.0,73.0,67.0,72.0,33.0,69.0,65.0,70.0,61.0,44.0,42.0,33.0,13.0,9.0,15.0,7.0,16.0
8484,25,67,3.0,64.0,39.0,38.0,68.0,49.0,72.0,62.0,62.0,65.0,70.0,79.0,78.0,77.0,62.0,84.0,54.0,68.0,65.0,53.0,44.0,48.0,16.0,61.0,62.0,57.0,56.0,22.0,29.0,37.0,16.0,12.0,13.0,7.0,9.0
8485,22,67,3.0,67.0,53.0,38.0,70.0,63.0,68.0,68.0,61.0,64.0,69.0,73.0,76.0,71.0,63.0,82.0,67.0,60.0,66.0,53.0,60.0,42.0,25.0,64.0,66.0,48.0,57.0,68.0,30.0,33.0,13.0,14.0,13.0,7.0,14.0
8489,25,67,3.0,72.0,67.0,55.0,59.0,63.0,71.0,73.0,46.0,59.0,72.0,77.0,74.0,68.0,53.0,72.0,66.0,65.0,52.0,63.0,60.0,51.0,20.0,58.0,58.0,75.0,55.0,48.0,23.0,21.0,12.0,14.0,7.0,8.0,15.0
8491,26,67,3.0,66.0,63.0,52.0,68.0,48.0,68.0,50.0,67.0,65.0,67.0,71.0,73.0,78.0,59.0,75.0,70.0,76.0,78.0,62.0,69.0,65.0,57.0,64.0,67.0,56.0,60.0,58.0,59.0,50.0,11.0,15.0,15.0,11.0,11.0
8495,22,67,5.0,63.0,50.0,53.0,65.0,50.0,67.0,59.0,58.0,60.0,65.0,81.0,85.0,71.0,68.0,65.0,61.0,52.0,70.0,68.0,60.0,59.0,61.0,64.0,58.0,47.0,55.0,63.0,63.0,62.0,7.0,14.0,12.0,9.0,10.0
8496,23,67,3.0,61.0,63.0,42.0,57.0,68.0,74.0,65.0,59.0,51.0,70.0,92.0,87.0,93.0,56.0,93.0,67.0,79.0,65.0,44.0,62.0,34.0,24.0,63.0,53.0,56.0,54.0,29.0,22.0,24.0,7.0,13.0,10.0,7.0,12.0
8497,24,67,5.0,57.0,60.0,45.0,62.0,53.0,68.0,59.0,59.0,58.0,66.0,88.0,90.0,80.0,55.0,76.0,63.0,51.0,76.0,59.0,57.0,43.0,30.0,62.0,61.0,60.0,69.0,32.0,34.0,25.0,16.0,12.0,10.0,14.0,7.0
8499,25,67,3.0,51.0,36.0,55.0,68.0,49.0,66.0,60.0,60.0,64.0,67.0,65.0,66.0,66.0,65.0,81.0,53.0,72.0,77.0,68.0,58.0,70.0,66.0,54.0,63.0,50.0,63.0,65.0,62.0,58.0,8.0,10.0,9.0,7.0,8.0
8500,35,67,3.0,62.0,51.0,57.0,64.0,46.0,61.0,52.0,42.0,62.0,65.0,50.0,52.0,50.0,62.0,59.0,70.0,72.0,60.0,79.0,64.0,82.0,71.0,57.0,56.0,45.0,70.0,67.0,66.0,68.0,15.0,12.0,9.0,15.0,10.0
8502,18,67,3.0,45.0,63.0,32.0,69.0,54.0,72.0,48.0,36.0,64.0,74.0,74.0,65.0,75.0,66.0,58.0,58.0,53.0,60.0,52.0,62.0,38.0,62.0,65.0,63.0,66.0,52.0,45.0,62.0,50.0,15.0,11.0,6.0,15.0,7.0
8503,29,67,3.0,35.0,49.0,59.0,68.0,47.0,52.0,59.0,49.0,64.0,65.0,62.0,48.0,69.0,71.0,61.0,71.0,69.0,55.0,75.0,53.0,72.0,74.0,49.0,58.0,60.0,58.0,64.0,65.0,59.0,10.0,16.0,15.0,10.0,7.0
8506,25,67,3.0,28.0,72.0,59.0,48.0,58.0,66.0,50.0,32.0,28.0,65.0,79.0,82.0,75.0,62.0,68.0,66.0,71.0,69.0,67.0,56.0,38.0,10.0,68.0,59.0,61.0,57.0,28.0,12.0,15.0,8.0,15.0,9.0,13.0,11.0
8507,35,67,3.0,67.0,52.0,47.0,71.0,59.0,67.0,63.0,69.0,67.0,71.0,68.0,69.0,77.0,65.0,66.0,63.0,58.0,70.0,68.0,65.0,55.0,49.0,58.0,66.0,66.0,62.0,58.0,58.0,55.0,7.0,12.0,6.0,6.0,15.0
8508,19,67,3.0,61.0,61.0,52.0,68.0,45.0,74.0,51.0,60.0,52.0,69.0,81.0,76.0,78.0,57.0,82.0,56.0,71.0,68.0,63.0,60.0,60.0,24.0,68.0,54.0,59.0,53.0,30.0,25.0,28.0,7.0,11.0,13.0,11.0,10.0
8511,28,67,3.0,58.0,68.0,56.0,66.0,65.0,71.0,33.0,28.0,40.0,70.0,72.0,72.0,64.0,65.0,69.0,69.0,64.0,66.0,57.0,63.0,35.0,14.0,70.0,58.0,64.0,49.0,45.0,18.0,20.0,8.0,8.0,12.0,14.0,11.0
8514,19,67,3.0,71.0,53.0,40.0,63.0,47.0,72.0,69.0,68.0,60.0,72.0,83.0,79.0,91.0,55.0,89.0,63.0,59.0,46.0,28.0,61.0,39.0,23.0,57.0,63.0,54.0,65.0,36.0,26.0,32.0,9.0,10.0,10.0,14.0,14.0
8515,23,67,3.0,68.0,56.0,36.0,69.0,40.0,71.0,58.0,50.0,60.0,70.0,76.0,69.0,76.0,62.0,64.0,54.0,45.0,55.0,42.0,55.0,37.0,32.0,55.0,58.0,52.0,51.0,36.0,31.0,36.0,15.0,6.0,11.0,14.0,14.0
8516,31,67,3.0,56.0,50.0,50.0,71.0,43.0,52.0,64.0,59.0,69.0,64.0,57.0,46.0,61.0,65.0,69.0,58.0,63.0,79.0,67.0,58.0,73.0,67.0,60.0,66.0,57.0,63.0,71.0,68.0,62.0,12.0,8.0,13.0,16.0,8.0
8517,28,67,3.0,65.0,65.0,61.0,64.0,62.0,65.0,62.0,68.0,58.0,68.0,78.0,79.0,85.0,64.0,86.0,66.0,51.0,80.0,59.0,65.0,68.0,32.0,64.0,63.0,65.0,66.0,23.0,45.0,39.0,15.0,7.0,15.0,14.0,7.0
8528,20,67,3.0,65.0,64.0,47.0,63.0,51.0,72.0,58.0,46.0,51.0,67.0,86.0,77.0,74.0,59.0,59.0,65.0,48.0,69.0,70.0,57.0,39.0,41.0,58.0,60.0,64.0,58.0,35.0,40.0,37.0,8.0,8.0,11.0,13.0,9.0
8531,25,67,4.0,71.0,68.0,37.0,67.0,52.0,72.0,48.0,48.0,56.0,69.0,80.0,90.0,80.0,51.0,81.0,65.0,42.0,70.0,60.0,59.0,35.0,14.0,42.0,63.0,55.0,57.0,37.0,13.0,19.0,8.0,8.0,7.0,6.0,10.0
8533,21,67,3.0,51.0,63.0,40.0,63.0,38.0,71.0,40.0,58.0,61.0,70.0,72.0,75.0,82.0,58.0,79.0,62.0,57.0,65.0,41.0,57.0,37.0,30.0,61.0,66.0,45.0,49.0,27.0,22.0,21.0,16.0,6.0,9.0,14.0,14.0
8534,22,67,3.0,57.0,52.0,51.0,74.0,47.0,71.0,61.0,60.0,64.0,71.0,69.0,63.0,77.0,58.0,84.0,53.0,67.0,51.0,35.0,46.0,45.0,28.0,45.0,73.0,59.0,70.0,30.0,53.0,46.0,13.0,11.0,10.0,10.0,12.0
8535,33,67,3.0,59.0,56.0,63.0,70.0,52.0,57.0,51.0,54.0,67.0,70.0,44.0,37.0,60.0,67.0,63.0,67.0,70.0,56.0,64.0,59.0,56.0,68.0,48.0,63.0,61.0,71.0,65.0,67.0,65.0,15.0,10.0,14.0,9.0,16.0
8536,24,67,3.0,61.0,51.0,50.0,64.0,52.0,71.0,50.0,59.0,60.0,61.0,88.0,81.0,89.0,59.0,75.0,62.0,37.0,68.0,48.0,65.0,36.0,32.0,67.0,70.0,60.0,62.0,31.0,19.0,18.0,12.0,11.0,13.0,10.0,6.0
8537,30,67,4.0,63.0,70.0,53.0,71.0,59.0,68.0,63.0,58.0,70.0,63.0,55.0,41.0,54.0,61.0,41.0,70.0,34.0,60.0,76.0,66.0,45.0,49.0,68.0,69.0,70.0,58.0,41.0,46.0,41.0,10.0,10.0,7.0,9.0,6.0
8539,22,67,3.0,59.0,53.0,44.0,61.0,33.0,71.0,53.0,52.0,58.0,63.0,91.0,87.0,83.0,55.0,77.0,54.0,83.0,82.0,50.0,51.0,54.0,54.0,57.0,61.0,37.0,64.0,51.0,41.0,37.0,12.0,10.0,13.0,13.0,13.0
8542,22,67,2.0,35.0,39.0,58.0,71.0,20.0,62.0,22.0,21.0,67.0,65.0,59.0,61.0,48.0,67.0,57.0,64.0,69.0,75.0,74.0,66.0,67.0,62.0,59.0,68.0,33.0,59.0,57.0,66.0,64.0,10.0,13.0,12.0,7.0,11.0
8543,25,67,3.0,45.0,61.0,56.0,70.0,71.0,61.0,65.0,62.0,62.0,69.0,67.0,68.0,74.0,68.0,71.0,58.0,71.0,78.0,66.0,59.0,51.0,60.0,63.0,67.0,56.0,62.0,52.0,57.0,48.0,10.0,7.0,14.0,7.0,11.0
8550,27,67,3.0,62.0,40.0,62.0,67.0,26.0,54.0,39.0,35.0,66.0,60.0,54.0,55.0,54.0,59.0,60.0,65.0,74.0,78.0,85.0,45.0,83.0,61.0,44.0,58.0,42.0,61.0,62.0,68.0,65.0,10.0,14.0,7.0,14.0,7.0
8551,29,67,3.0,64.0,56.0,57.0,64.0,43.0,66.0,38.0,53.0,63.0,64.0,73.0,75.0,77.0,65.0,71.0,57.0,66.0,81.0,63.0,52.0,47.0,63.0,67.0,64.0,53.0,63.0,65.0,67.0,65.0,14.0,14.0,14.0,13.0,16.0
8552,28,67,4.0,63.0,58.0,52.0,63.0,53.0,66.0,63.0,61.0,62.0,65.0,83.0,80.0,72.0,61.0,75.0,63.0,52.0,68.0,64.0,58.0,58.0,28.0,65.0,65.0,61.0,61.0,53.0,41.0,35.0,15.0,10.0,9.0,12.0,7.0
8553,25,67,3.0,64.0,63.0,51.0,67.0,59.0,72.0,78.0,70.0,57.0,72.0,77.0,68.0,77.0,56.0,84.0,70.0,54.0,55.0,38.0,72.0,35.0,12.0,60.0,67.0,65.0,59.0,25.0,21.0,21.0,9.0,15.0,8.0,12.0,13.0
8557,23,67,3.0,57.0,62.0,42.0,68.0,63.0,70.0,68.0,65.0,62.0,74.0,70.0,67.0,72.0,64.0,83.0,63.0,65.0,69.0,56.0,63.0,47.0,56.0,57.0,70.0,60.0,69.0,53.0,58.0,49.0,8.0,13.0,10.0,11.0,6.0
8558,27,67,4.0,65.0,63.0,47.0,69.0,52.0,68.0,60.0,66.0,62.0,65.0,81.0,76.0,82.0,60.0,75.0,57.0,70.0,69.0,55.0,59.0,52.0,45.0,65.0,59.0,67.0,55.0,21.0,17.0,18.0,14.0,10.0,15.0,15.0,9.0
8559,26,67,3.0,64.0,60.0,62.0,66.0,43.0,63.0,45.0,61.0,69.0,65.0,61.0,63.0,65.0,60.0,73.0,63.0,69.0,76.0,62.0,66.0,75.0,69.0,51.0,65.0,45.0,62.0,60.0,65.0,66.0,15.0,13.0,12.0,8.0,15.0
8560,26,67,3.0,66.0,57.0,44.0,64.0,56.0,73.0,66.0,64.0,66.0,69.0,72.0,74.0,76.0,54.0,77.0,69.0,70.0,59.0,52.0,65.0,35.0,45.0,59.0,64.0,59.0,54.0,30.0,25.0,29.0,9.0,11.0,9.0,12.0,10.0
8563,25,67,3.0,52.0,49.0,53.0,64.0,45.0,69.0,54.0,51.0,60.0,70.0,67.0,69.0,79.0,60.0,60.0,80.0,78.0,75.0,87.0,56.0,75.0,63.0,54.0,66.0,47.0,58.0,61.0,63.0,62.0,14.0,10.0,14.0,9.0,6.0
8565,28,67,5.0,53.0,63.0,62.0,49.0,61.0,75.0,53.0,49.0,48.0,64.0,91.0,91.0,83.0,70.0,57.0,61.0,82.0,75.0,64.0,59.0,34.0,19.0,66.0,53.0,71.0,60.0,30.0,15.0,13.0,14.0,12.0,7.0,11.0,11.0
8566,25,67,2.0,66.0,59.0,44.0,67.0,52.0,71.0,59.0,49.0,59.0,66.0,78.0,82.0,62.0,58.0,65.0,64.0,46.0,64.0,63.0,58.0,50.0,26.0,61.0,55.0,64.0,52.0,33.0,29.0,28.0,7.0,7.0,6.0,7.0,15.0
8568,20,67,2.0,52.0,60.0,43.0,68.0,54.0,69.0,64.0,66.0,61.0,71.0,72.0,69.0,66.0,61.0,73.0,67.0,46.0,62.0,39.0,58.0,39.0,24.0,62.0,68.0,62.0,56.0,36.0,40.0,31.0,10.0,8.0,14.0,15.0,16.0
8576,30,67,3.0,55.0,56.0,55.0,71.0,48.0,65.0,73.0,67.0,59.0,71.0,66.0,59.0,69.0,65.0,70.0,55.0,71.0,70.0,66.0,60.0,71.0,59.0,61.0,71.0,59.0,58.0,58.0,58.0,53.0,9.0,12.0,9.0,10.0,7.0
8580,21,67,2.0,58.0,68.0,68.0,70.0,62.0,71.0,64.0,68.0,63.0,67.0,72.0,88.0,69.0,48.0,48.0,58.0,67.0,72.0,62.0,54.0,84.0,48.0,65.0,65.0,59.0,58.0,47.0,60.0,42.0,11.0,6.0,12.0,12.0,13.0
8581,22,67,3.0,71.0,59.0,48.0,69.0,54.0,67.0,56.0,51.0,66.0,69.0,72.0,74.0,73.0,62.0,73.0,60.0,74.0,65.0,48.0,53.0,59.0,67.0,49.0,68.0,49.0,62.0,63.0,62.0,64.0,10.0,13.0,6.0,10.0,11.0
8582,26,67,4.0,63.0,64.0,53.0,65.0,50.0,66.0,56.0,57.0,53.0,69.0,74.0,72.0,75.0,68.0,61.0,65.0,67.0,68.0,66.0,62.0,54.0,37.0,67.0,64.0,48.0,64.0,42.0,41.0,28.0,15.0,8.0,15.0,14.0,6.0
8584,24,67,3.0,38.0,55.0,60.0,66.0,48.0,49.0,52.0,63.0,63.0,61.0,54.0,65.0,62.0,60.0,71.0,70.0,64.0,70.0,74.0,56.0,73.0,69.0,52.0,60.0,45.0,50.0,63.0,70.0,62.0,13.0,6.0,9.0,10.0,12.0
8588,24,67,3.0,54.0,60.0,57.0,58.0,58.0,67.0,64.0,42.0,54.0,66.0,90.0,92.0,81.0,61.0,71.0,59.0,73.0,64.0,63.0,58.0,48.0,42.0,66.0,63.0,53.0,68.0,31.0,40.0,42.0,11.0,15.0,12.0,14.0,16.0
8590,26,67,3.0,52.0,35.0,58.0,71.0,59.0,65.0,66.0,65.0,67.0,68.0,64.0,65.0,62.0,70.0,59.0,62.0,59.0,79.0,60.0,63.0,73.0,69.0,52.0,62.0,46.0,49.0,62.0,65.0,55.0,9.0,15.0,12.0,6.0,15.0
8591,30,67,3.0,63.0,31.0,65.0,66.0,37.0,64.0,31.0,36.0,65.0,65.0,63.0,67.0,64.0,67.0,66.0,54.0,34.0,75.0,73.0,40.0,73.0,64.0,58.0,65.0,37.0,68.0,68.0,63.0,64.0,8.0,11.0,12.0,14.0,6.0
8593,26,67,2.0,55.0,57.0,42.0,65.0,58.0,63.0,59.0,56.0,66.0,66.0,70.0,72.0,73.0,54.0,69.0,68.0,39.0,81.0,62.0,64.0,81.0,67.0,59.0,67.0,54.0,59.0,65.0,65.0,62.0,8.0,13.0,11.0,13.0,15.0
8594,23,67,3.0,60.0,46.0,34.0,72.0,41.0,66.0,56.0,68.0,62.0,61.0,68.0,71.0,80.0,61.0,73.0,55.0,41.0,57.0,62.0,52.0,43.0,25.0,69.0,75.0,61.0,62.0,51.0,48.0,38.0,7.0,9.0,8.0,15.0,9.0
8597,32,67,3.0,61.0,42.0,55.0,71.0,41.0,65.0,48.0,62.0,70.0,71.0,59.0,61.0,59.0,59.0,66.0,56.0,69.0,71.0,77.0,52.0,59.0,60.0,41.0,72.0,50.0,55.0,66.0,64.0,62.0,13.0,15.0,16.0,12.0,11.0
8600,29,67,2.0,63.0,54.0,42.0,65.0,64.0,70.0,72.0,71.0,55.0,70.0,79.0,76.0,90.0,60.0,83.0,67.0,49.0,61.0,48.0,64.0,34.0,31.0,62.0,63.0,68.0,60.0,39.0,36.0,35.0,14.0,8.0,7.0,15.0,6.0
8601,24,67,3.0,71.0,63.0,51.0,69.0,56.0,63.0,60.0,66.0,68.0,65.0,64.0,59.0,62.0,61.0,74.0,73.0,74.0,74.0,71.0,66.0,63.0,64.0,64.0,66.0,61.0,65.0,66.0,64.0,63.0,7.0,14.0,14.0,11.0,7.0
8602,24,67,3.0,51.0,48.0,66.0,70.0,49.0,62.0,50.0,51.0,67.0,67.0,55.0,55.0,56.0,65.0,69.0,61.0,73.0,72.0,77.0,63.0,62.0,69.0,62.0,64.0,48.0,63.0,68.0,64.0,63.0,16.0,16.0,7.0,14.0,10.0
8603,25,67,4.0,59.0,58.0,47.0,65.0,55.0,69.0,64.0,61.0,63.0,69.0,75.0,73.0,73.0,53.0,74.0,59.0,62.0,78.0,63.0,54.0,58.0,50.0,64.0,65.0,47.0,63.0,49.0,59.0,54.0,14.0,9.0,11.0,14.0,9.0
8606,22,67,3.0,47.0,64.0,41.0,69.0,50.0,68.0,45.0,44.0,65.0,72.0,59.0,57.0,71.0,60.0,68.0,45.0,59.0,53.0,47.0,61.0,45.0,43.0,61.0,67.0,65.0,59.0,58.0,42.0,38.0,11.0,13.0,12.0,13.0,12.0
8608,22,67,3.0,62.0,60.0,50.0,66.0,36.0,65.0,65.0,63.0,65.0,68.0,65.0,67.0,73.0,66.0,72.0,63.0,63.0,75.0,62.0,62.0,64.0,64.0,64.0,69.0,66.0,61.0,60.0,65.0,60.0,12.0,6.0,11.0,12.0,12.0
8612,19,67,3.0,68.0,58.0,44.0,68.0,56.0,66.0,67.0,64.0,68.0,65.0,74.0,70.0,76.0,66.0,82.0,57.0,65.0,54.0,39.0,68.0,63.0,57.0,56.0,72.0,57.0,65.0,55.0,40.0,41.0,14.0,6.0,12.0,8.0,8.0
8614,25,67,3.0,59.0,60.0,45.0,66.0,59.0,65.0,64.0,60.0,61.0,65.0,76.0,76.0,76.0,62.0,81.0,72.0,55.0,83.0,62.0,65.0,80.0,46.0,68.0,65.0,54.0,65.0,41.0,40.0,38.0,14.0,10.0,10.0,9.0,9.0
8617,27,67,3.0,57.0,61.0,45.0,64.0,51.0,69.0,54.0,60.0,59.0,69.0,80.0,76.0,77.0,70.0,84.0,61.0,42.0,80.0,50.0,60.0,43.0,53.0,50.0,67.0,47.0,69.0,58.0,60.0,45.0,14.0,12.0,15.0,11.0,14.0
8621,24,67,3.0,66.0,66.0,40.0,63.0,62.0,73.0,56.0,55.0,46.0,67.0,83.0,81.0,88.0,66.0,89.0,64.0,62.0,48.0,39.0,59.0,31.0,18.0,60.0,63.0,48.0,56.0,30.0,36.0,38.0,10.0,10.0,11.0,13.0,10.0
8623,23,67,3.0,50.0,45.0,62.0,67.0,49.0,63.0,59.0,50.0,61.0,64.0,72.0,66.0,78.0,63.0,76.0,59.0,74.0,65.0,62.0,48.0,75.0,67.0,65.0,61.0,55.0,60.0,68.0,68.0,63.0,15.0,13.0,8.0,8.0,14.0
8625,21,67,3.0,63.0,58.0,46.0,73.0,55.0,71.0,67.0,55.0,71.0,73.0,74.0,65.0,75.0,59.0,77.0,65.0,60.0,55.0,49.0,66.0,64.0,45.0,63.0,67.0,57.0,63.0,55.0,48.0,49.0,12.0,9.0,12.0,12.0,5.0
8628,32,67,3.0,61.0,64.0,39.0,61.0,55.0,66.0,52.0,59.0,57.0,63.0,90.0,87.0,86.0,70.0,87.0,70.0,92.0,55.0,47.0,64.0,32.0,17.0,65.0,62.0,63.0,58.0,43.0,15.0,12.0,7.0,15.0,15.0,8.0,8.0
8631,26,67,4.0,64.0,60.0,40.0,61.0,42.0,73.0,56.0,50.0,60.0,66.0,88.0,83.0,86.0,55.0,81.0,63.0,56.0,68.0,55.0,62.0,50.0,26.0,55.0,51.0,56.0,56.0,40.0,28.0,22.0,1.0,1.0,1.0,1.0,1.0
8632,27,67,3.0,45.0,68.0,65.0,65.0,58.0,70.0,65.0,48.0,59.0,69.0,84.0,84.0,83.0,62.0,60.0,67.0,78.0,64.0,78.0,60.0,51.0,33.0,61.0,66.0,71.0,65.0,37.0,31.0,17.0,12.0,8.0,11.0,10.0,11.0
8635,36,67,3.0,72.0,59.0,48.0,69.0,66.0,68.0,74.0,69.0,71.0,70.0,64.0,57.0,73.0,68.0,72.0,66.0,60.0,61.0,69.0,68.0,43.0,43.0,66.0,69.0,68.0,69.0,65.0,51.0,38.0,6.0,13.0,6.0,10.0,11.0
8640,30,67,2.0,72.0,61.0,37.0,70.0,45.0,69.0,69.0,68.0,68.0,71.0,74.0,66.0,80.0,64.0,85.0,68.0,81.0,89.0,64.0,68.0,80.0,35.0,61.0,68.0,63.0,64.0,60.0,45.0,34.0,10.0,14.0,9.0,9.0,7.0
8641,23,67,4.0,54.0,56.0,52.0,71.0,49.0,68.0,58.0,63.0,64.0,66.0,66.0,67.0,65.0,62.0,45.0,68.0,58.0,82.0,75.0,61.0,61.0,53.0,65.0,70.0,54.0,68.0,56.0,57.0,46.0,8.0,8.0,6.0,6.0,6.0
8651,20,67,4.0,52.0,52.0,63.0,76.0,47.0,62.0,51.0,47.0,75.0,67.0,65.0,56.0,59.0,62.0,68.0,68.0,58.0,75.0,54.0,44.0,67.0,57.0,55.0,61.0,54.0,71.0,57.0,58.0,61.0,12.0,9.0,7.0,13.0,10.0
8653,31,67,2.0,65.0,65.0,50.0,64.0,60.0,63.0,66.0,59.0,56.0,67.0,82.0,81.0,73.0,59.0,72.0,72.0,69.0,70.0,67.0,54.0,55.0,50.0,72.0,55.0,51.0,60.0,35.0,43.0,39.0,15.0,15.0,13.0,15.0,10.0
8654,24,67,3.0,55.0,45.0,53.0,66.0,32.0,62.0,50.0,50.0,65.0,67.0,67.0,69.0,74.0,63.0,72.0,73.0,60.0,80.0,69.0,69.0,72.0,65.0,55.0,69.0,58.0,58.0,58.0,70.0,68.0,15.0,8.0,13.0,8.0,14.0
8656,37,67,3.0,68.0,61.0,55.0,67.0,58.0,65.0,65.0,63.0,66.0,73.0,56.0,49.0,68.0,67.0,86.0,67.0,85.0,67.0,59.0,65.0,45.0,49.0,61.0,68.0,61.0,62.0,33.0,45.0,42.0,9.0,12.0,15.0,13.0,15.0
8657,31,67,3.0,68.0,57.0,43.0,62.0,58.0,70.0,67.0,53.0,59.0,63.0,78.0,82.0,77.0,61.0,70.0,63.0,54.0,75.0,67.0,60.0,49.0,40.0,61.0,60.0,51.0,56.0,32.0,49.0,45.0,12.0,8.0,10.0,12.0,8.0
8663,23,67,5.0,60.0,67.0,52.0,61.0,64.0,70.0,56.0,40.0,56.0,66.0,79.0,77.0,81.0,62.0,83.0,70.0,80.0,59.0,61.0,57.0,54.0,17.0,63.0,63.0,62.0,71.0,18.0,14.0,12.0,13.0,7.0,8.0,14.0,11.0
8664,23,67,3.0,70.0,47.0,55.0,66.0,32.0,71.0,70.0,62.0,58.0,67.0,76.0,79.0,76.0,65.0,76.0,30.0,80.0,64.0,61.0,59.0,66.0,59.0,55.0,61.0,45.0,57.0,32.0,46.0,48.0,14.0,10.0,11.0,13.0,13.0
8667,29,67,3.0,58.0,51.0,61.0,65.0,44.0,65.0,62.0,59.0,63.0,69.0,67.0,67.0,73.0,69.0,84.0,64.0,85.0,81.0,62.0,56.0,87.0,72.0,58.0,64.0,55.0,75.0,74.0,62.0,60.0,6.0,14.0,8.0,12.0,11.0
8668,27,67,4.0,61.0,60.0,60.0,66.0,45.0,64.0,63.0,53.0,63.0,66.0,75.0,74.0,79.0,65.0,78.0,62.0,84.0,91.0,70.0,59.0,75.0,62.0,59.0,64.0,56.0,63.0,63.0,64.0,62.0,11.0,6.0,8.0,12.0,7.0
8673,26,67,3.0,56.0,51.0,66.0,68.0,40.0,63.0,56.0,55.0,65.0,67.0,75.0,74.0,75.0,69.0,77.0,53.0,73.0,82.0,76.0,50.0,86.0,70.0,55.0,63.0,59.0,60.0,68.0,71.0,70.0,15.0,12.0,13.0,7.0,7.0
8674,28,67,4.0,48.0,61.0,53.0,72.0,62.0,65.0,66.0,62.0,66.0,64.0,72.0,65.0,86.0,55.0,88.0,64.0,81.0,62.0,33.0,63.0,30.0,52.0,60.0,71.0,57.0,62.0,36.0,42.0,34.0,6.0,10.0,14.0,15.0,6.0
8677,23,67,4.0,65.0,66.0,57.0,65.0,60.0,74.0,51.0,63.0,63.0,67.0,80.0,75.0,74.0,60.0,68.0,70.0,74.0,79.0,60.0,64.0,31.0,17.0,54.0,55.0,67.0,50.0,20.0,22.0,17.0,14.0,6.0,5.0,12.0,11.0
8680,22,67,3.0,69.0,50.0,66.0,68.0,35.0,66.0,31.0,34.0,65.0,68.0,68.0,67.0,61.0,58.0,50.0,42.0,74.0,75.0,82.0,38.0,70.0,64.0,63.0,66.0,47.0,62.0,62.0,70.0,73.0,13.0,13.0,11.0,13.0,11.0
8681,26,67,4.0,59.0,64.0,69.0,73.0,63.0,67.0,65.0,62.0,69.0,68.0,53.0,61.0,55.0,62.0,54.0,71.0,52.0,68.0,71.0,58.0,56.0,28.0,63.0,66.0,58.0,64.0,22.0,45.0,54.0,14.0,6.0,10.0,13.0,12.0
8683,22,67,4.0,64.0,57.0,45.0,68.0,47.0,67.0,70.0,72.0,64.0,68.0,68.0,52.0,71.0,66.0,75.0,68.0,57.0,77.0,69.0,64.0,72.0,64.0,63.0,67.0,65.0,68.0,55.0,62.0,47.0,15.0,9.0,10.0,13.0,13.0
8684,19,67,3.0,56.0,61.0,38.0,65.0,62.0,74.0,74.0,55.0,49.0,76.0,78.0,73.0,86.0,55.0,79.0,68.0,45.0,68.0,37.0,70.0,42.0,33.0,58.0,62.0,60.0,68.0,39.0,34.0,26.0,14.0,15.0,7.0,15.0,8.0
8685,25,67,3.0,48.0,71.0,61.0,60.0,58.0,64.0,37.0,33.0,31.0,74.0,70.0,68.0,71.0,59.0,78.0,68.0,63.0,67.0,48.0,65.0,36.0,17.0,67.0,59.0,59.0,56.0,30.0,11.0,12.0,11.0,9.0,9.0,15.0,6.0
8687,28,67,3.0,62.0,61.0,66.0,63.0,56.0,65.0,55.0,56.0,60.0,65.0,76.0,73.0,75.0,65.0,70.0,65.0,66.0,73.0,68.0,56.0,67.0,64.0,63.0,65.0,54.0,66.0,65.0,65.0,62.0,8.0,16.0,12.0,8.0,14.0
8688,24,67,2.0,52.0,58.0,49.0,67.0,41.0,64.0,69.0,70.0,62.0,69.0,74.0,73.0,76.0,65.0,83.0,64.0,70.0,78.0,65.0,66.0,50.0,58.0,65.0,68.0,68.0,66.0,68.0,59.0,51.0,8.0,13.0,15.0,7.0,9.0
8689,26,67,3.0,36.0,37.0,61.0,59.0,34.0,52.0,44.0,38.0,59.0,59.0,52.0,43.0,64.0,62.0,49.0,43.0,37.0,91.0,81.0,41.0,76.0,64.0,50.0,53.0,33.0,56.0,69.0,74.0,61.0,9.0,9.0,14.0,12.0,7.0
8690,28,67,3.0,60.0,58.0,47.0,62.0,45.0,68.0,65.0,66.0,54.0,64.0,91.0,79.0,87.0,60.0,92.0,66.0,44.0,85.0,46.0,56.0,38.0,20.0,63.0,62.0,53.0,59.0,21.0,29.0,21.0,6.0,9.0,8.0,10.0,12.0
8691,23,67,4.0,62.0,59.0,56.0,65.0,49.0,72.0,48.0,41.0,59.0,70.0,75.0,78.0,73.0,59.0,65.0,61.0,57.0,59.0,52.0,55.0,38.0,53.0,60.0,57.0,55.0,54.0,37.0,42.0,35.0,7.0,8.0,10.0,13.0,14.0
